name,num_atoms,pred_energy
Olmesartan medoxomil (Benicar),41,0.6070298552513123
Pramipexole (Mirapex),14,0.5920702219009399
Adenine hydrochloride,11,0.7347263097763062
Benidipine hydrochloride,38,0.7255387902259827
Clorsulon,20,0.6814262866973877
"Fluticasone propionate (Flonase, Veramyst)",36,0.6139377355575562
Formoterol hemifumarate,58,0.6025384664535522
Ketotifen fumarate (Zaditor),30,0.6046850681304932
"Lacidipine (Lacipil, Motens)",33,0.5987210273742676
"Mirtazapine (Remeron, Avanza)",20,0.573215663433075
Mometasone furoate,37,0.6199756860733032
Pidotimod,16,0.6097053289413452
Pyridoxine hydrochloride,13,0.7297988533973694
Tetracaine hydrochloride (Pontocaine),20,0.724264919757843
Urapidil hydrochloride,29,0.7271662354469299
Albendazole Oxide (Ricobendazole),19,0.6230623722076416
Alibendol,18,0.5911213755607605
Aspartame,21,0.607266902923584
Bifonazole,24,0.5733850002288818
Butoconazole nitrate,29,0.6549185514450073
Ganciclovir,18,0.5957249402999878
Phentolamine Mesylate ,26,0.6626678705215454
Sulphadimethoxine,21,0.6393997669219971
Uridine,17,0.5986437201499939
Enalaprilat dihydrate,27,0.6268901824951172
Cefoperazone (Cefobid),45,0.6052438020706177
Acemetacin (Emflex),29,0.6181656122207642
Natamycin,50,0.6116378307342529
Nystatin (Fungicidin),67,0.6120427846908569
Buflomedil HCl,23,0.7277897000312805
Clobetasol propionate,36,0.620209813117981
Lonidamine,21,0.6248754262924194
L-Thyroxine,24,0.8475072383880615
Miglitol (Glyset),14,0.5951913595199585
Phenacetin,13,0.5894593596458435
Pioglitazone (Actos),25,0.6066453456878662
Tetracycline hydrochloride,36,0.7740628719329834
Thiamphenicol (Thiophenicol),21,0.6719707250595093
Tolfenamic acid,18,0.6133061647415161
Tolvaptan (OPC-41061),32,0.6080353856086731
Zidovudine (Retrovir),19,0.6001677513122559
Geniposide,29,0.6025632619857788
Gliclazide (Diamicron),22,0.6395691633224487
Idebenone,24,0.5864309668540955
Paeoniflorin,36,0.6062588095664978
Quinapril hydrochloride (Accupril),33,0.724009096622467
Atracurium besylate,87,0.6566936373710632
Captopril (Capoten),14,0.612855851650238
Cyproheptadine hydrochloride (Periactin),23,0.7195065021514893
Cyproterone acetate,32,0.6114041805267334
Cytidine,17,0.5979897975921631
Doxifluridine,17,0.5978169441223145
Gimeracil,9,0.6224042177200317
Memantine hydrochloride (Namenda),14,0.7210996150970459
Thalidomide,19,0.5933667421340942
Finasteride,31,0.5942593812942505
Bisoprolol fumarate,31,0.6047182083129883
Dacarbazine (DTIC-Dome),13,0.5942795276641846
Entecavir hydrate,21,0.6223010420799255
Rufinamide (Banzel),17,0.5966797471046448
Acarbose,44,0.6030788421630859
Lidocaine (Alphacaine),17,0.5871857404708862
Tiotropium Bromide hydrate,30,1.2633460760116577
Tioxolone,11,0.613521933555603
Betaxolol hydrochloride (Betoptic),23,0.724201500415802
Sodium salicylate,11,0.6483088135719299
Sulfamerazine,18,0.633402943611145
Sulfamethazine,19,0.6325387954711914
Trimethoprim,21,0.5895973443984985
Entacapone,22,0.6128906011581421
Estradiol valerate,29,0.5958519577980042
Articaine HCl,20,0.7253145575523376
Gliquidone,37,0.6372581720352173
Butenafine HCl,25,0.7180048823356628
Mepivacaine HCl,19,0.7232669591903687
Tylosin tartrate,76,0.6209025979042053
Benztropine mesylate,28,0.6592572331428528
Betahistine 2HCl,12,0.7369698882102966
Brinzolamide,23,0.6568491458892822
Carbenicillin disodium,29,0.6456078290939331
Eletriptan HBr,28,1.1100926399230957
Flumequine,19,0.6012368202209473
Ticarcillin sodium,27,0.6500988602638245
Azlocillin sodium salt,33,0.6470330953598022
Trifluoperazine 2HCl,30,0.725313663482666
Meptazinol HCl,18,0.7222627401351929
Adrenalone HCl,14,0.7304062843322754
Reboxetine mesylate,29,0.6727044582366943
Triflusal,17,0.624245285987854
Xylazine HCl,16,0.7191472053527832
Catharanthine,27,0.5959663391113281
Fexofenadine HCl,38,0.718873918056488
Moclobemide (Ro 111163),18,0.6154125332832336
ARN-509,33,0.626347005367279
Vitamin C (Ascorbic acid),12,0.6018735766410828
Sulfathiazole,16,0.638730525970459
Carfilzomib (PR-171),52,0.5965716242790222
Rofecoxib (Vioxx),22,0.642440676689148
Azilsartan (TAK-536),34,0.6057380437850952
Cinepazide maleate,38,0.6059585213661194
Equol,18,0.5846348404884338
Otilonium Bromide,36,1.2291935682296753
Cyclocytidine HCl,17,0.7324767708778381
Bosentan Hydrate,40,0.6500682830810547
Alverine Citrate,34,0.6077859401702881
Azelnidipine,43,0.6091164350509644
Chlorhexidine HCl,36,0.7337031364440918
Diclofenac Diethylamine,24,0.6181873679161072
Diclofenac Potassium,20,0.6041287183761597
Epinephrine HCl (Adrenaline),14,0.7304062843322754
Inosine,19,0.5960737466812134
Beclomethasone dipropionate ,38,0.6112843751907349
Naloxone HCl,26,0.7372897863388062
Piracetam,10,0.5963050127029419
Vanillin ,11,0.5894919633865356
Dexmedetomidine,15,0.572551965713501
Foscarnet Sodium,10,0.70572829246521
Acesulfame Potassium ,11,0.6700032353401184
Atovaquone (Atavaquone),26,0.6110984086990356
Etravirine (TMC125),28,0.691314697265625
Camostat Mesilate (FOY-305),34,0.670711100101471
Rupatadine Fumarate,38,0.613331139087677
Guanosine,20,0.5948622226715088
Indacaterol Maleate,37,0.602429986000061
Triptolide,27,0.5984529852867126
Pirfenidone,14,0.5839770436286926
S-Ruxolitinib,23,0.5773649215698242
Lumiracoxib (COX-189),20,0.6149494051933289
4-Aminohippuric Acid,14,0.6057763695716858
Aripiprazole (Abilify),30,0.6265445947647095
Duloxetine HCl (Cymbalta),22,0.7242109775543213
Almotriptan malate (Axert),32,0.6386110782623291
Paroxetine HCl,25,0.7258618474006653
Terazosin HCl Dihydrate,31,0.7294437885284424
Ivabradine HCl (Procoralan),35,0.7249768376350403
Betaxolol (Betoptic),22,0.5905063152313232
Detomidine HCl,15,0.7223996520042419
Cisatracurium besylate (Nimbex),87,0.6566936373710632
Levosulpiride (Levogastrol),23,0.6467725038528442
Trimebutine,28,0.5966642498970032
Naltrexone HCl,26,0.724742591381073
Icotinib,29,0.5829370021820068
Melatonin,17,0.5899919271469116
Felbamate,17,0.6101757287979126
Fluvoxamine maleate,30,0.6247572898864746
Oxcarbazepine,19,0.5956913232803345
Trichlormethiazide (Achletin),20,0.6696581244468689
Suprofen (Profenal),18,0.6026787757873535
Pranlukast,36,0.5944668054580688
Oxfendazole,22,0.6216288805007935
Tizanidine HCl,17,0.7354096174240112
Erythromycin Ethylsuccinate,60,0.6009796857833862
Pralatrexate(Folotyn),35,0.6047593951225281
Alprostadil(Caverject),25,0.6009176969528198
"Saxagliptin (BMS-477118,Onglyza)",25,0.5944518446922302
Roxatidine acetate HCl,26,0.7277548909187317
Protionamide (Prothionamide),12,0.6025605201721191
Sulfamethizole (Proklar),17,0.6395392417907715
Tropicamide,21,0.5860316753387451
Sulbactam,17,0.6316878795623779
Pranoprofen,19,0.5991730093955994
Rimantadine (Flumadine),13,0.5746061205863953
Meglumine,13,0.6001613736152649
Diclazuril,26,0.6234365701675415
Flunarizine 2HCl,32,0.7252084612846375
Fenticonazole nitrate,34,0.6477068662643433
Rebamipide,26,0.6190000772476196
Bromhexine HCl,19,0.750290036201477
Lovastatin (Mevacor),30,0.5985490083694458
Tiopronin (Thiola),10,0.6212053298950195
Balofloxacin,28,0.6023995876312256
Lafutidine,30,0.6215897798538208
Moxonidine,16,0.6178521513938904
Argatroban,36,0.6387393474578857
Rosiglitazone HCl,26,0.7251819372177124
Atorvastatin calcium (Lipitor),83,0.734809935092926
Famotidine (Pepcid),20,0.6594318151473999
Moexipril HCl,37,0.7251063585281372
Clevidipine Butyrate,30,0.6257802844047546
Adiphenine HCl,24,0.7217532992362976
Rivastigmine tartrate (Exelon),28,0.610586404800415
Dexmedetomidine HCl (Precedex),16,0.7218480706214905
Ambrisentan,28,0.6035224199295044
Bexarotene,26,0.5990362167358398
Temocapril HCl,33,0.7269811630249023
Gabexate mesylate,28,0.6717168092727661
Rasagiline mesylate,18,0.6587530374526978
Flunixin meglumin,34,0.6212915182113647
Dronedarone HCl (Multaq),40,0.7178992629051208
Conivaptan HCl (Vaprisol),39,0.7216695547103882
Ibutilide fumarate,60,0.6472440361976624
Probucol,35,0.6093671917915344
Arbidol HCl,30,0.730992317199707
Levosimendan,21,0.5891807079315186
Fluocinolone acetonide (Flucort-N),36,0.6017341017723083
Phenoxybenzamine HCl,22,0.72324138879776
Propafenone HCl,25,0.5896855592727661
Roxithromycin (Roxl-150),58,0.6019947528839111
Tenoxicam(Mobiflex),22,0.6389899849891663
Sulbactam sodium (Unasyn),18,0.6608392000198364
Xylometazoline HCl,19,0.7188457250595093
Nilvadipine (ARC029),28,0.6110810041427612
Carbazochrome sodium sulfonate,21,0.6794220805168152
Clevudine (Levovir),18,0.5998470187187195
Zaltoprofen,21,0.6013079881668091
Pazopanib,31,0.6409512758255005
Amoxicillin (Amoxycillin),26,0.6087874174118042
Aspirin (Acetylsalicylic acid),13,0.6050375699996948
Niflumic acid,20,0.6237429976463318
Amprenavir (Agenerase),35,0.6354629993438721
Darunavir Ethanolate (Prezista),46,0.6414046287536621
Proparacaine HCl,22,0.7249282002449036
Sulfasalazine (Azulfidine),28,0.639968991279602
Losartan potassium,31,0.6287255883216858
Sparfloxacin,28,0.6009354591369629
Tolnaftate,22,0.6068490147590637
Ozagrel HCl ,18,0.7294001579284668
Arecoline HBr,12,1.1003148555755615
Cobicistat (GS-9350),54,0.6053192019462585
Pergolide mesylate,29,0.6689310073852539
Cabozantinib malate,46,0.6085050106048584
Bazedoxifene HCl,36,0.7190516591072083
Acebutolol HCl,25,0.7249813079833984
Ampiroxicam,31,0.6374660134315491
Lithocholic acid,31,0.6020283699035645
Mirabegron (YM178),28,0.5995702743530273
Allylthiourea,7,0.611777663230896
Hyoscyamine (Daturine),21,0.594819188117981
Avanafil,34,0.6165874004364014
Probenecid (Benemid) ,19,0.634466290473938
Procaine (Novocaine) HCl,18,0.7253726124763489
Sennoside A,62,0.6047263145446777
Sennoside B,62,0.6047263145446777
Sodium Picosulfate,31,0.6856753826141357
Tolcapone,20,0.6134381294250488
Methazolamide,14,0.662575364112854
Nabumetone,17,0.5852660536766052
Sertraline HCl,21,0.7270520329475403
Methyclothiazide,20,0.6535618305206299
Retapamulin,39,0.6045083999633789
Ronidazole,14,0.6161559224128723
Ropivacaine HCl,21,0.721854031085968
Vitamin D3 (Cholecalciferol),29,0.5844686031341553
Nafcillin Sodium,32,0.6328444480895996
Norethindrone (Norethisterone),26,0.5899702310562134
Olsalazine Sodium,24,0.6461869478225708
Tetrahydrozoline HCl,16,0.7254366874694824
Toltrazuril,29,0.6470481753349304
Dibucaine (Cinchocaine) HCl,26,0.722694993019104
Diphemanil Methylsulfate,27,0.6649674773216248
Doxapram HCl,30,0.7225877046585083
Vitamin D2 (Ergocalciferol),30,0.5841045379638672
Desvenlafaxine,19,0.5866876840591431
Desvenlafaxine Succinate,27,0.6048303842544556
Dicloxacillin Sodium,32,0.6402773857116699
Estradiol Benzoate,31,0.5937004089355469
Sodium 4-Aminosalicylate,12,0.6458455324172974
Valdecoxib,22,0.643000602722168
Bisacodyl,27,0.5977956056594849
Carbimazole,12,0.6153565645217896
Decamethonium Bromide,20,1.1033666133880615
Estradiol Cypionate,32,0.5944387316703796
Griseofulvin,24,0.6135525703430176
Guanidine (Aminoformamidine) HCl,5,0.7523543834686279
Mefenamic Acid,18,0.5991025567054749
Mequinol,9,0.5847511887550354
Pirarubicin,47,0.6040812730789185
Valganciclovir Hydrochloride,26,0.7294895648956299
Escitalopram Oxalate,30,0.6133708953857422
Guanabenz (WY-8678) Acetate,18,0.6263263821601868
Tinidazole,16,0.6471257209777832
Sulfacetamide Sodium,15,0.6666070818901062
Ticagrelor,36,0.6005462408065796
Triamterene,19,0.5869611501693726
Ethambutol HCl,16,0.7328687906265259
Homatropine Methylbromide,24,1.3129944801330566
Homatropine Bromide,23,1.2826274633407593
Hydroxyzine 2HCl,28,0.7313482761383057
Aclidinium Bromide,35,1.2370200157165527
Histamine 2HCl,10,0.7433733344078064
Levodropropizine,17,0.5953888893127441
Pefloxacin Mesylate Dihydrate,31,0.6728432178497314
Sodium Phenylbutyrate,13,0.6140508651733398
Sulconazole Nitrate,28,0.652458667755127
Tilmicosin,61,0.598301112651825
Timolol Maleate,29,0.6124554872512817
Tolazoline HCl,13,0.7276343703269958
Troxipide,21,0.5899477005004883
Ampicillin Trihydrate,28,0.631841778755188
Azithromycin Dihydrate,54,0.6263676881790161
Cyclizine 2HCl,22,0.7261144518852234
Dinitolmide (Zoalene),16,0.6149452328681946
1-Hexadecanol,17,0.5773264169692993
Amfenac Sodium (monohydrate),21,0.6486298441886902
Benzydamine Hydrochloride,24,0.7253367304801941
Betamipron,14,0.6050626635551453
Carprofen,19,0.6137106418609619
Cetylpyridinium Chloride,23,0.7209564447402954
Chlorpropamide,17,0.6441853046417236
Chlorquinaldol,14,0.6200737953186035
Chlorzoxazone,11,0.6233216524124146
Choline Chloride,8,0.7431617975234985
Cinchophen,19,0.6010427474975586
Climbazole,20,0.6109784841537476
Clofazimine,33,0.6080799698829651
Clorprenaline HCL,15,0.7289353609085083
Closantel,30,0.8145764470100403
Closantel Sodium,31,0.8151223063468933
Coumarin,11,0.5955491662025452
Cyclandelate,20,0.6008692383766174
Cyromazine,12,0.5880739688873291
Dexlansoprazole,25,0.6277839541435242
Doxofylline,19,0.59273761510849
Dropropizine,17,0.5953888893127441
Ethamsylate,17,0.6551276445388794
Mezlocillin Sodium,38,0.6670796275138855
Nifuroxazide,20,0.6173197031021118
Penciclovir,18,0.5931276082992554
Penfluridol,36,0.6263904571533203
Salicylanilide,16,0.588615894317627
Sasapyrine,19,0.6032673716545105
Sulfaguanidine,14,0.6397680044174194
Tiratricol,21,0.8365371227264404
Triclabendazole,21,0.62971431016922
Trometamol,8,0.603654146194458
Uracil,8,0.5967514514923096
Primaquine Diphosphate,29,0.6780569553375244
Bemegride,11,0.5942474603652954
Bergapten,16,0.5957882404327393
Broxyquinoline,13,0.7266878485679626
Cepharanthine,47,0.5909572839736938
Deoxycorticosterone acetate,30,0.5996744632720947
Dirithromycin,60,0.6051285266876221
Domiphen Bromide,25,1.1855990886688232
Doxylamine Succinate,28,0.6030095219612122
Ethacridine lactate monohydrate,26,0.6251754760742188
Florfenicol,21,0.671412467956543
Furaltadone HCl,24,0.7361288666725159
Nicardipine HCl,36,0.7262892127037048
Phenazopyridine HCl,17,0.7301670908927917
Serotonin HCl,14,0.7278262376785278
Sucralose,23,0.6315090656280518
Teriflunomide,19,0.6223800778388977
Valnemulin HCl,41,0.7216311693191528
Cetrimonium Bromide,21,1.1691107749938965
Difluprednate,38,0.6020750999450684
Diminazene Aceturate,37,0.6065067052841187
Droperidol,28,0.5930629968643188
Eprosartan Mesylate,35,0.6676574945449829
Esmolol HCl,22,0.7260817885398865
"Fenspiride HCl 
Fenspiride HCl",20,0.7282163500785828
Flumethasone,31,0.5992426872253418
Halcinonide,33,0.6202759742736816
Halobetasol Propionate,35,0.6191471815109253
Ifenprodil Tartrate,58,0.6069217920303345
Levobetaxolol HCl,23,0.724201500415802
Lomerizine 2HCl,36,0.7282863259315491
Loxapine Succinate,31,0.617482602596283
Pramoxine HCl,22,0.7232741713523865
Vitamin A Acetate,24,0.5966686010360718
Voglibose,18,0.6027353405952454
Azaperone,24,0.584659218788147
Benzbromarone,22,0.7095272541046143
Benzethonium chloride,31,0.7257181406021118
Benzocaine,12,0.5938289165496826
Benzoic acid,9,0.6019973158836365
Penicillin G Sodium,25,0.6429926753044128
Bezafibrate,25,0.6171644926071167
Buparvaquone,24,0.5913499593734741
Chromocarb,14,0.6068679094314575
Clofibric acid,14,0.6183216571807861
Cysteamine HCl,5,0.7447298169136047
Erythritol,8,0.5995820760726929
Fidaxomicin,74,0.6309584975242615
Fluorometholone Acetate,34,0.6007093787193298
Isosorbide,12,0.6036385297775269
Liothyronine Sodium,24,0.8298714756965637
Mevastatin,29,0.5986881852149963
Mexiletine HCl,14,0.723873496055603
Montelukast Sodium,42,0.6404304504394531
Oxaprozin,22,0.6023633480072021
Oxybuprocaine HCl,23,0.7242546081542969
Pheniramine Maleate,26,0.6032662391662598
Pilocarpine HCl,16,0.7266148328781128
Piperacillin Sodium,37,0.643547534942627
Tolperisone HCl,19,0.721197247505188
Prucalopride Succinat,33,0.6180539727210999
Bromfenac Sodium,21,0.7051594257354736
Flopropione,13,0.5868973731994629
Tranylcypromine (2-PCPA) HCl,12,0.8136579394340515
Sulfamethoxypyridazine,19,0.637958288192749
Mechlorethamine HCl,9,0.7434797286987305
Epinastine HCl,21,0.6161428689956665
Latrepirdine 2HCl,26,0.723239004611969
Bazedoxifene Acetate,39,0.6013367176055908
Daidzin,30,0.5997422933578491
Verapamil HCl,34,0.7220093011856079
VX-745,28,0.6165952682495117
Quinacrine 2HCl,30,0.7257181406021118
oxethazaine,34,0.5906496644020081
Flurbiprofen,18,0.5979204177856445
Chlorpheniramine Maleate,27,0.618105411529541
Emtricitabine,16,0.6085729598999023
Idoxuridin,17,0.8005378842353821
Lubiprostone,27,0.6088342666625977
Mitotane,18,0.6568918824195862
Nisoldipine,28,0.6122748255729675
Prednisolone,29,0.5996921062469482
Rifabutin,61,0.6002805233001709
Rifampin,59,0.5996804237365723
Rifapentine,63,0.5984201431274414
spironolactone,32,0.6084561944007874
Taxifolin (Dihydroquercetin),22,0.593747615814209
Terbinafine,22,0.5798097848892212
Alizapride hydrochloride,24,0.7253597378730774
Brimonidine Tartrate,27,0.6967718601226807
Buspirone hydrochloride,29,0.7258481979370117
Diacerein,27,0.6030777096748352
Silodosin,35,0.6258903741836548
Sofosbuvir(PSI-7977),36,0.6373845338821411
Efaproxiral sodium,26,0.6399662494659424
Etofibrate,25,0.6149789094924927
Flufenamic acid,20,0.6228209733963013
Luliconazole,21,0.6214771270751953
Nicaraven,21,0.5863531827926636
Tamibarotene,26,0.601184606552124
Vilazodone Hydrochloride,34,0.7251444458961487
Telaprevir (VX-950),51,0.6011780500411987
Doxycycline hyclate,74,0.7263132333755493
LX1606 hippurate,53,0.6294430494308472
Vinorelbine Tartrate,79,0.6137957572937012
Oxiracetam,11,0.5948141813278198
Vincristine Sulfate,68,0.6800117492675781
Meclofenoxate (Centrophenoxine) HCl,18,0.7306207418441772
Ospemifene,27,0.6144331693649292
Nelfinavir Mesylate,47,0.6673372983932495
Chloroprocaine HCl,19,0.7280312776565552
Carteolol HCl,22,0.725441575050354
Demeclocycline HCl,35,0.7441314458847046
Cyclobenzaprine HCl,22,0.7199300527572632
Anidulafungin (LY303366),82,0.5964601635932922
Chloroambucil,19,0.6248425841331482
Bambuterol HCl,27,0.7269464135169983
Promethazine HCl,21,0.7204673290252686
MetoclopraMide HCl,21,0.727933943271637
Rotigotine,22,0.5880347490310669
Diphenidol HCl,24,0.7203169465065002
Dicoumarol,25,0.5959520936012268
Procainamide HCl,18,0.7251381874084473
Labetalol HCl,25,0.7240548133850098
Meclofenamate sodium,20,0.6232624053955078
Mefloquine HCl,28,0.7294098138809204
Aliskiren Hemifumarate,86,0.6047101020812988
Bepotastine Besilate,37,0.6584460735321045
Afatinib (BIBW2992),34,0.6161977052688599
Daptomycin,115,0.6047663688659668
Doripenem Hydrate,30,0.6606569290161133
Fesoterodine Fumarate,38,0.6018596887588501
Fosaprepitant dimeglumine salt,67,0.6579315662384033
Nebivolol HCl,32,0.7420036792755127
Tacrolimus (FK506),58,0.6089941263198853
Rosuvastatin Calcium,67,0.7394095063209534
Ruxolitinib (INCB018424),23,0.5773649215698242
"Temsirolimus (CCI-779, NSC 683864)",73,0.6033737659454346
Mupirocin,37,0.6081167459487915
Salmeterol Xinafoate,44,0.6030059456825256
Pentoxyverine Citrate,30,0.6721591353416443
Levobupivacaine HCl,22,0.721508264541626
Ketorolac,19,0.6015893220901489
Lactulose,24,0.6053640246391296
Crizotinib (PF-02341066),30,0.6189370155334473
Eltrombopag olamine,41,0.601493775844574
Eltrombopag,33,0.6003211140632629
Sitagliptin phosphate monohydrate,34,0.6842591166496277
Fenoprofen calcium hydrate,39,0.6401934623718262
Sodium Nitroprusside,15,0.6678640842437744
Sertaconazole nitrate,31,0.6514613628387451
Calcium D-Panthotenate,31,0.6365259289741516
gossypol-Acetic acid,44,0.6147089004516602
6-Mercaptopurine (6-MP) Monohydrate,11,0.6415327787399292
Tamoxifen,41,0.6071564555168152
Vinblastine sulfate,67,0.679497480392456
Acetazolamide,13,0.6649670004844666
17-Hydroxyprogesterone,27,0.5941442251205444
Chloroxylenol,10,0.6078639030456543
Cefotaxime sodium,32,0.6435530185699463
4-Aminobenzoic acid,10,0.6010462045669556
Fenofibric acid,22,0.6163130402565002
Fenbufen,19,0.6020575761795044
Pentamidine isethionate,39,0.6618903279304504
Esomeprazole sodium,25,0.6190314888954163
NEXIUM (esomeprazole magnesium),49,0.6012313961982727
i-Inositol,12,0.5954883694648743
Furazolidone,16,0.6195018291473389
Citric acid trilithium salt tetrahydrate,20,0.6236463785171509
4-Aminoantipyrine,15,0.5883397459983826
Ethylparaben,12,0.5938995480537415
Iopamidol,31,0.8280723690986633
Nitrofurantoin,17,0.6186896562576294
Dehydroacetic acid,12,0.5965502858161926
Acetylleucine,13,0.6083069443702698
Aceglutamide,13,0.6037681102752686
Bithionol,19,0.6237969398498535
Aminoguanidine (hydrochloride),6,0.7515082955360413
Diethylcarbamazine (citrate),27,0.6104874610900879
Danthron,18,0.5839895009994507
Trihexyphenidyl hydrochloride,23,0.7206307053565979
Trimetazidine dihydrochloride,21,0.7347825765609741
Pantoprazole sodium,27,0.6497443914413452
Salicylic acid,10,0.6045177578926086
Methylene Blue,21,0.7285920977592468
Hexylresorcinol,14,0.5824999809265137
Fluphenazine (dihydrochloride),32,0.7275950908660889
DL-Panthenol,14,0.6001447439193726
Diiodohydroxyquinoline,13,0.8415295481681824
Cloxiquine,12,0.6116839647293091
Citiolone,10,0.6064755320549011
Carzenide,13,0.6539624929428101
Bronopol,9,0.7220809459686279
(+)-Camphor,11,0.5828371047973633
Cephalothin,27,0.6433429718017578
Chlormadinone acetate,31,0.6117886304855347
Terpin (hydrate),13,0.6238616704940796
Xylitol,10,0.5988380908966064
Urethane,6,0.6070358753204346
Lercanidipine (hydrochloride),46,0.7229704856872559
Cefixime,31,0.612663745880127
Cefazolin Sodium,30,0.6533250212669373
Nitroxoline,14,0.6119213104248047
Pentylenetetrazol,10,0.5916993021965027
Succinylsulfathiazole,23,0.6454182863235474
Butylparaben,14,0.5938553810119629
Butamben,14,0.5938320159912109
Sulfabenzamide,19,0.6387723684310913
Cefuroxime sodium,31,0.6429251432418823
Itopride hydrochloride,27,0.7266485691070557
Amodiaquin (dihydrochloride dihydrate),29,0.7302435636520386
Alcaftadine,23,0.5840088129043579
Diazoxide,14,0.6357032060623169
Chlorotrianisene,27,0.6084661483764648
(+/-)-Sulfinpyrazone,29,0.6151257753372192
Ethosuximide,10,0.5945218205451965
Fenoldopam (mesylate),26,0.6704800128936768
Brexpiprazole,31,0.5941706895828247
Lesinurad,24,0.7008696794509888
Cyproheptadine hydrochloride,24,0.8032675385475159
Dapson,17,0.6258258819580078
Mebendazole,22,0.604275107383728
Levofloxacin hydrate,27,0.6443858742713928
Gallic acid,12,0.6035277843475342
Diflunisal,18,0.6033226251602173
Desogestrel,27,0.5883042216300964
Isosorbide Mononitrate,15,0.6462342739105225
Parecoxib,26,0.6355614066123962
Sulisobenzone,21,0.6560571193695068
Cefmenoxime hydrochloride,69,0.7239952087402344
Docusate Sodium,29,0.6721985340118408
Eslicarbazepine Acetate,22,0.6002027988433838
Atipamezole,16,0.5772460699081421
Atipamezole hydrochloride,17,0.7214709520339966
Methylbenactyzine Bromide,26,1.2046197652816772
Tedizolid Phosphate,31,0.6699405908584595
Sodium sulfadiazine,18,0.6423310041427612
Acetohydroxamic acid,5,0.6089773774147034
Triclosan,17,0.6232498288154602
Dehydrocholic acid,33,0.6044769287109375
Azelaic acid,13,0.6058609485626221
Terazosin HCl ,29,0.7270536422729492
Hydroxyprogesterone caproate,34,0.5974166393280029
Sildenafil Mesylate,38,0.6703482866287231
Guanfacine Hydrochloride,16,0.7365887761116028
Oxybenzone,17,0.5855610370635986
Sivelestat sodium tetrahydrate,35,0.6701444983482361
Molsidomine,17,0.6067478656768799
Tiagabine hydrochloride,26,0.7218824028968811
Glycopyrrolate,24,1.1923245191574097
Hydroquinidine,26,0.5861796736717224
Sulpiride,23,0.6467725038528442
Etoricoxib,24,0.6343857645988464
Dantrolene sodium hemiheptahydrate,25,0.750085175037384
Ciclesonide,43,0.5991314649581909
Prasugrel Hydrochloride,27,0.7249972224235535
Ademetionine disulfate tosylate ,48,0.6902387142181396
Loxoprofen,18,0.5988246202468872
Protirelin,26,0.5950554609298706
Rebeprazole sodium,26,0.6181325912475586
Fusidate Sodium,41,0.6814460754394531
Clioquinol,13,0.8017898797988892
Efavirenz,21,0.6323270797729492
arbinoxaMine Maleate,28,0.6185964345932007
Benzocaine hydrochloride,13,0.7294595837593079
Procaine,17,0.5932169556617737
Lidocaine hydrochloride,18,0.7233434915542603
"Tetrabenazine (Nitoman, Xenazine)",23,0.5863458514213562
Deoxycholic acid,33,0.6037890315055847
Saxagliptin hydrate ,26,0.621424674987793
Teneligliptin hydrobromide,31,0.5998836159706116
Atazanavir,51,0.6050838828086853
Tazobactam,21,0.629144549369812
Etonogestrel,28,0.5899945497512817
Escin,79,0.610503077507019
Cinnarizine,28,0.5838804244995117
Evans Blue,62,0.6638882756233215
Esculetin,13,0.5976571440696716
Isatin,11,0.5939804911613464
Acetylcholine iodide,11,1.7429888248443604
(-)-Menthol,11,0.5803425312042236
Etretinate,26,0.5931311845779419
Lauric Acid,14,0.5992864966392517
Benzenesulfonamide,10,0.6451067924499512
Pantoprazole (Protonix),26,0.6266694068908691
2-Deoxy-D-glucose,11,0.5971565842628479
(-)Epicatechin,21,0.5900074243545532
Perphenazine,27,0.6128227114677429
Prochlorperazine dimaleate salt,41,0.6179893612861633
MK-4827(Niraparib),24,0.5922240018844604
Salvianolic acid B,52,0.6082357168197632
Retigabine 2HCl,24,0.7313686609268188
Retigabine,22,0.6005499362945557
Trapidil,15,0.5798743367195129
Psoralen,14,0.5959814190864563
Sulfacetamide Sodium salt hydrate,16,0.6615774035453796
Citalopram HBr,25,1.1401599645614624
Ondansetron Hydrochloride Dihydrate,25,0.7267393469810486
Corticosterone,28,0.5951014757156372
Cisapride hydrate,33,0.6355253458023071
Imidapril HCl,30,0.7271255850791931
Povidone iodine,12,0.6821264624595642
Azatadine dimaleate,38,0.6042433977127075
Cefaclor,26,0.6442077159881592
Ganoderic acid A,37,0.6016910672187805
Stavudine,16,0.5959783792495728
Dihydrotestosterone (DHT),25,0.5855022668838501
Berbamine (dihydrochloride),47,0.7252011895179749
Rosmarinic acid,26,0.608607292175293
Acetylspiramycin (ASPM),62,0.6021397113800049
Fangchinoline,45,0.5887181162834167
N-Ethylmaleimide (NEM),9,0.58749920129776
Mafenide hydrochloride,13,0.7308932542800903
Nortriptyline hydrochloride,21,0.7212703227996826
Benactyzine hydrochloride,25,0.7219089865684509
Urea,4,0.6043744087219238
Asiaticoside,70,0.6028910875320435
Diammonium Glycyrrhizinate,65,0.6137028932571411
(+)-Fangchinoline,47,0.591350793838501
Dehydrocostus Lactone,19,0.5935311317443848
Pazufloxacin mesylate,28,0.6699039936065674
Tyramine,10,0.5826451182365417
Tryptamine,12,0.5715627670288086
Methacholine chloride,12,0.7394455671310425
4-Methylbenzylidene camphor,19,0.5818417072296143
Avibactam sodium,19,0.6968828439712524
