name,num_atoms,pred_energy
Olmesartan medoxomil (Benicar),41,0.630492091178894
Pramipexole (Mirapex),14,0.629024863243103
Adenine hydrochloride,11,0.8100287914276123
Benidipine hydrochloride,38,0.8203003406524658
Clorsulon,20,0.7029074430465698
"Fluticasone propionate (Flonase, Veramyst)",36,0.6611355543136597
Formoterol hemifumarate,58,0.6153998374938965
Ketotifen fumarate (Zaditor),30,0.6285334229469299
"Lacidipine (Lacipil, Motens)",33,0.620427131652832
"Mirtazapine (Remeron, Avanza)",20,0.6253676414489746
Mometasone furoate,37,0.6671373844146729
Pidotimod,16,0.6113448739051819
Pyridoxine hydrochloride,13,0.8021562099456787
Tetracaine hydrochloride (Pontocaine),20,0.8156355619430542
Urapidil hydrochloride,29,0.8201442956924438
Albendazole Oxide (Ricobendazole),19,0.6421966552734375
Alibendol,18,0.6021924018859863
Aspartame,21,0.6180551052093506
Bifonazole,24,0.6968291401863098
Butoconazole nitrate,29,0.663555383682251
Ganciclovir,18,0.5966757535934448
Phentolamine Mesylate ,26,0.7167444229125977
Sulphadimethoxine,21,0.6612744927406311
Uridine,17,0.5904296636581421
Enalaprilat dihydrate,27,0.6308319568634033
Cefoperazone (Cefobid),45,0.6165482401847839
Acemetacin (Emflex),29,0.6513614654541016
Natamycin,50,0.6142261028289795
Nystatin (Fungicidin),67,0.6109810471534729
Buflomedil HCl,23,0.8141160011291504
Clobetasol propionate,36,0.6790076494216919
Lonidamine,21,0.656613826751709
L-Thyroxine,24,0.8149644136428833
Miglitol (Glyset),14,0.5862775444984436
Phenacetin,13,0.6076647043228149
Pioglitazone (Actos),25,0.6392294764518738
Tetracycline hydrochloride,36,1.0692440271377563
Thiamphenicol (Thiophenicol),21,0.7040530443191528
Tolfenamic acid,18,0.6505292654037476
Tolvaptan (OPC-41061),32,0.6576709747314453
Zidovudine (Retrovir),19,0.6010871529579163
Geniposide,29,0.6093639731407166
Gliclazide (Diamicron),22,0.6764463782310486
Idebenone,24,0.5994722843170166
Paeoniflorin,36,0.6131629943847656
Quinapril hydrochloride (Accupril),33,0.8209477663040161
Atracurium besylate,87,0.6941176652908325
Captopril (Capoten),14,0.6374149322509766
Cyproheptadine hydrochloride (Periactin),23,0.873294472694397
Cyproterone acetate,32,0.6632982492446899
Cytidine,17,0.595703125
Doxifluridine,17,0.5934872031211853
Gimeracil,9,0.6116651296615601
Memantine hydrochloride (Namenda),14,0.8368117809295654
Thalidomide,19,0.6080594062805176
Finasteride,31,0.6398739218711853
Bisoprolol fumarate,31,0.6108590364456177
Dacarbazine (DTIC-Dome),13,0.6000207662582397
Entecavir hydrate,21,0.6309482455253601
Rufinamide (Banzel),17,0.6085764765739441
Acarbose,44,0.5942096710205078
Lidocaine (Alphacaine),17,0.610739529132843
Tiotropium Bromide hydrate,30,3.0490939617156982
Tioxolone,11,0.6115042567253113
Betaxolol hydrochloride (Betoptic),23,0.8177057504653931
Sodium salicylate,11,0.7011992931365967
Sulfamerazine,18,0.6707971096038818
Sulfamethazine,19,0.6721563339233398
Trimethoprim,21,0.6072169542312622
Entacapone,22,0.6189144849777222
Estradiol valerate,29,0.6311820149421692
Articaine HCl,20,0.7962309122085571
Gliquidone,37,0.6776076555252075
Butenafine HCl,25,0.8634955883026123
Mepivacaine HCl,19,0.8220343589782715
Tylosin tartrate,76,0.6113914251327515
Benztropine mesylate,28,0.7199959754943848
Betahistine 2HCl,12,0.8137818574905396
Brinzolamide,23,0.6726275682449341
Carbenicillin disodium,29,0.7055670619010925
Eletriptan HBr,28,3.0433971881866455
Flumequine,19,0.6189563274383545
Ticarcillin sodium,27,0.6697300672531128
Azlocillin sodium salt,33,0.7043346166610718
Trifluoperazine 2HCl,30,0.8147104978561401
Meptazinol HCl,18,0.8263552188873291
Adrenalone HCl,14,0.8090575933456421
Reboxetine mesylate,29,0.7075320482254028
Triflusal,17,0.6456006169319153
Xylazine HCl,16,0.8145946264266968
Catharanthine,27,0.6237136125564575
Fexofenadine HCl,38,0.8396658897399902
Moclobemide (Ro 111163),18,0.6440154314041138
ARN-509,33,0.659022867679596
Vitamin C (Ascorbic acid),12,0.5693976283073425
Sulfathiazole,16,0.6565057039260864
Carfilzomib (PR-171),52,0.6153454780578613
Rofecoxib (Vioxx),22,0.6866134405136108
Azilsartan (TAK-536),34,0.6251912713050842
Cinepazide maleate,38,0.6152628660202026
Equol,18,0.6080559492111206
Otilonium Bromide,36,3.088945150375366
Cyclocytidine HCl,17,0.8036143779754639
Bosentan Hydrate,40,0.6803084015846252
Alverine Citrate,34,0.6246379613876343
Azelnidipine,43,0.6258531212806702
Chlorhexidine HCl,36,0.8142578601837158
Diclofenac Diethylamine,24,0.6511548757553101
Diclofenac Potassium,20,0.5999957323074341
Epinephrine HCl (Adrenaline),14,0.8090575933456421
Inosine,19,0.5956190824508667
Beclomethasone dipropionate ,38,0.6474119424819946
Naloxone HCl,26,0.9083200693130493
Piracetam,10,0.6037837266921997
Vanillin ,11,0.5950585603713989
Dexmedetomidine,15,0.624706506729126
Foscarnet Sodium,10,0.6346973180770874
Acesulfame Potassium ,11,0.6085838079452515
Atovaquone (Atavaquone),26,0.6622411012649536
Etravirine (TMC125),28,0.7628219127655029
Camostat Mesilate (FOY-305),34,0.7120426297187805
Rupatadine Fumarate,38,0.6592691540718079
Guanosine,20,0.5954523086547852
Indacaterol Maleate,37,0.6225860118865967
Triptolide,27,0.6221655607223511
Pirfenidone,14,0.6087960004806519
S-Ruxolitinib,23,0.6092644929885864
Lumiracoxib (COX-189),20,0.6510051488876343
4-Aminohippuric Acid,14,0.6159152984619141
Aripiprazole (Abilify),30,0.6745471358299255
Duloxetine HCl (Cymbalta),22,0.8233526945114136
Almotriptan malate (Axert),32,0.6722695827484131
Paroxetine HCl,25,0.8284956216812134
Terazosin HCl Dihydrate,31,0.8137662410736084
Ivabradine HCl (Procoralan),35,0.8252218961715698
Betaxolol (Betoptic),22,0.6108671426773071
Detomidine HCl,15,0.831436038017273
Cisatracurium besylate (Nimbex),87,0.6941176652908325
Levosulpiride (Levogastrol),23,0.6818962097167969
Trimebutine,28,0.6146911382675171
Naltrexone HCl,26,0.8266395330429077
Icotinib,29,0.6090103387832642
Melatonin,17,0.6139284372329712
Felbamate,17,0.6215107440948486
Fluvoxamine maleate,30,0.6550157070159912
Oxcarbazepine,19,0.6188704967498779
Trichlormethiazide (Achletin),20,0.6885198950767517
Suprofen (Profenal),18,0.6202058792114258
Pranlukast,36,0.6117441654205322
Oxfendazole,22,0.6450333595275879
Tizanidine HCl,17,0.8047635555267334
Erythromycin Ethylsuccinate,60,0.6100477576255798
Pralatrexate(Folotyn),35,0.6236128807067871
Alprostadil(Caverject),25,0.6157822608947754
"Saxagliptin (BMS-477118,Onglyza)",25,0.6280307769775391
Roxatidine acetate HCl,26,0.8205854892730713
Protionamide (Prothionamide),12,0.651105523109436
Sulfamethizole (Proklar),17,0.6577548384666443
Tropicamide,21,0.6094319820404053
Sulbactam,17,0.6470823884010315
Pranoprofen,19,0.6195865869522095
Rimantadine (Flumadine),13,0.6765812635421753
Meglumine,13,0.5866204500198364
Diclazuril,26,0.64578777551651
Flunarizine 2HCl,32,0.8309890031814575
Fenticonazole nitrate,34,0.6630477905273438
Rebamipide,26,0.658389151096344
Bromhexine HCl,19,0.7898247241973877
Lovastatin (Mevacor),30,0.6171568036079407
Tiopronin (Thiola),10,0.6043354272842407
Balofloxacin,28,0.6198134422302246
Lafutidine,30,0.659502387046814
Moxonidine,16,0.6422399282455444
Argatroban,36,0.6683168411254883
Rosiglitazone HCl,26,0.8126316070556641
Atorvastatin calcium (Lipitor),83,1.312439203262329
Famotidine (Pepcid),20,0.6572428941726685
Moexipril HCl,37,0.8178938627243042
Clevidipine Butyrate,30,0.660991907119751
Adiphenine HCl,24,0.8226450681686401
Rivastigmine tartrate (Exelon),28,0.617068886756897
Dexmedetomidine HCl (Precedex),16,0.8319021463394165
Ambrisentan,28,0.622986912727356
Bexarotene,26,0.635168194770813
Temocapril HCl,33,0.8079558610916138
Gabexate mesylate,28,0.7068166732788086
Rasagiline mesylate,18,0.7222772836685181
Flunixin meglumin,34,0.6507431268692017
Dronedarone HCl (Multaq),40,0.8160037994384766
Conivaptan HCl (Vaprisol),39,0.8572384119033813
Ibutilide fumarate,60,0.6887927055358887
Probucol,35,0.6709977388381958
Arbidol HCl,30,0.7958104610443115
Levosimendan,21,0.6129686832427979
Fluocinolone acetonide (Flucort-N),36,0.630549430847168
Phenoxybenzamine HCl,22,0.8190592527389526
Propafenone HCl,25,0.6120291948318481
Roxithromycin (Roxl-150),58,0.613301157951355
Tenoxicam(Mobiflex),22,0.6563460826873779
Sulbactam sodium (Unasyn),18,0.7109821438789368
Xylometazoline HCl,19,0.8360855579376221
Nilvadipine (ARC029),28,0.620672345161438
Carbazochrome sodium sulfonate,21,0.7169218063354492
Clevudine (Levovir),18,0.6024274230003357
Zaltoprofen,21,0.6185298562049866
Pazopanib,31,0.6945608854293823
Amoxicillin (Amoxycillin),26,0.6234174966812134
Aspirin (Acetylsalicylic acid),13,0.6122639179229736
Niflumic acid,20,0.6590362191200256
Amprenavir (Agenerase),35,0.6669479608535767
Darunavir Ethanolate (Prezista),46,0.6764336824417114
Proparacaine HCl,22,0.8102507591247559
Sulfasalazine (Azulfidine),28,0.6701905727386475
Losartan potassium,31,0.6065523624420166
Sparfloxacin,28,0.6175556182861328
Tolnaftate,22,0.6607538461685181
Ozagrel HCl ,18,0.8242208957672119
Arecoline HBr,12,2.638766288757324
Cobicistat (GS-9350),54,0.6316999793052673
Pergolide mesylate,29,0.7203577160835266
Cabozantinib malate,46,0.6235920786857605
Bazedoxifene HCl,36,0.8505512475967407
Acebutolol HCl,25,0.8149724006652832
Ampiroxicam,31,0.6649599075317383
Lithocholic acid,31,0.6446191072463989
Mirabegron (YM178),28,0.6396557688713074
Allylthiourea,7,0.6407641172409058
Hyoscyamine (Daturine),21,0.612484335899353
Avanafil,34,0.6564369201660156
Probenecid (Benemid) ,19,0.6551700830459595
Procaine (Novocaine) HCl,18,0.8113095760345459
Sennoside A,62,0.6179221868515015
Sennoside B,62,0.6179221868515015
Sodium Picosulfate,31,0.7345633506774902
Tolcapone,20,0.6220582723617554
Methazolamide,14,0.6608280539512634
Nabumetone,17,0.6174293756484985
Sertraline HCl,21,0.8214970827102661
Methyclothiazide,20,0.6518376469612122
Retapamulin,39,0.6419287919998169
Ronidazole,14,0.6075668334960938
Ropivacaine HCl,21,0.8225181102752686
Vitamin D3 (Cholecalciferol),29,0.620299220085144
Nafcillin Sodium,32,0.6440527439117432
Norethindrone (Norethisterone),26,0.6812113523483276
Olsalazine Sodium,24,0.7129807472229004
Tetrahydrozoline HCl,16,0.8452739715576172
Toltrazuril,29,0.6878053545951843
Dibucaine (Cinchocaine) HCl,26,0.8220150470733643
Diphemanil Methylsulfate,27,0.7215357422828674
Doxapram HCl,30,0.8283129930496216
Vitamin D2 (Ergocalciferol),30,0.6200334429740906
Desvenlafaxine,19,0.6143816709518433
Desvenlafaxine Succinate,27,0.6216104030609131
Dicloxacillin Sodium,32,0.6365844011306763
Estradiol Benzoate,31,0.6301616430282593
Sodium 4-Aminosalicylate,12,0.710924506187439
Valdecoxib,22,0.6926732063293457
Bisacodyl,27,0.6211347579956055
Carbimazole,12,0.6197026371955872
Decamethonium Bromide,20,2.5079524517059326
Estradiol Cypionate,32,0.6310548186302185
Griseofulvin,24,0.6416889429092407
Guanidine (Aminoformamidine) HCl,5,0.781076192855835
Mefenamic Acid,18,0.621380090713501
Mequinol,9,0.5915634632110596
Pirarubicin,47,0.6091380715370178
Valganciclovir Hydrochloride,26,0.8126809597015381
Escitalopram Oxalate,30,0.6334806680679321
Guanabenz (WY-8678) Acetate,18,0.6267186403274536
Tinidazole,16,0.6620104312896729
Sulfacetamide Sodium,15,0.7015924453735352
Ticagrelor,36,0.6305906772613525
Triamterene,19,0.6128958463668823
Ethambutol HCl,16,0.80083167552948
Homatropine Methylbromide,24,3.248993158340454
Homatropine Bromide,23,3.3165109157562256
Hydroxyzine 2HCl,28,0.8170458078384399
Aclidinium Bromide,35,3.0484561920166016
Histamine 2HCl,10,0.799393892288208
Levodropropizine,17,0.616589367389679
Pefloxacin Mesylate Dihydrate,31,0.7077345252037048
Sodium Phenylbutyrate,13,0.6437110900878906
Sulconazole Nitrate,28,0.6453862190246582
Tilmicosin,61,0.6109726428985596
Timolol Maleate,29,0.6282058954238892
Tolazoline HCl,13,0.840300440788269
Troxipide,21,0.59941565990448
Ampicillin Trihydrate,28,0.638278067111969
Azithromycin Dihydrate,54,0.6320428848266602
Cyclizine 2HCl,22,0.8287461996078491
Dinitolmide (Zoalene),16,0.6163403987884521
1-Hexadecanol,17,0.6004993915557861
Amfenac Sodium (monohydrate),21,0.7279701232910156
Benzydamine Hydrochloride,24,0.8330099582672119
Betamipron,14,0.6187624931335449
Carprofen,19,0.6550467014312744
Cetylpyridinium Chloride,23,0.8170123100280762
Chlorpropamide,17,0.6523032188415527
Chlorquinaldol,14,0.6432275772094727
Chlorzoxazone,11,0.6303373575210571
Choline Chloride,8,0.7858502268791199
Cinchophen,19,0.6258508563041687
Climbazole,20,0.6509735584259033
Clofazimine,33,0.6609164476394653
Clorprenaline HCL,15,0.8057564496994019
Closantel,30,0.8857033252716064
Closantel Sodium,31,0.8839128017425537
Coumarin,11,0.6137657165527344
Cyclandelate,20,0.6258996725082397
Cyromazine,12,0.610895037651062
Dexlansoprazole,25,0.6584476232528687
Doxofylline,19,0.5941603183746338
Dropropizine,17,0.616589367389679
Ethamsylate,17,0.6757778525352478
Mezlocillin Sodium,38,0.7072490453720093
Nifuroxazide,20,0.6184866428375244
Penciclovir,18,0.6028547286987305
Penfluridol,36,0.6709983348846436
Salicylanilide,16,0.6096835732460022
Sasapyrine,19,0.6140142679214478
Sulfaguanidine,14,0.6628117561340332
Tiratricol,21,0.8261744976043701
Triclabendazole,21,0.6541063785552979
Trometamol,8,0.5936994552612305
Uracil,8,0.5894309878349304
Primaquine Diphosphate,29,0.7090602517127991
Bemegride,11,0.6156598329544067
Bergapten,16,0.602981686592102
Broxyquinoline,13,0.7416408061981201
Cepharanthine,47,0.6107606887817383
Deoxycorticosterone acetate,30,0.636172890663147
Dirithromycin,60,0.6142452955245972
Domiphen Bromide,25,3.030799150466919
Doxylamine Succinate,28,0.6182646751403809
Ethacridine lactate monohydrate,26,0.6315752267837524
Florfenicol,21,0.7044049501419067
Furaltadone HCl,24,0.8080629110336304
Nicardipine HCl,36,0.8192076683044434
Phenazopyridine HCl,17,0.8268290758132935
Serotonin HCl,14,0.8190784454345703
Sucralose,23,0.6064128875732422
Teriflunomide,19,0.6548125743865967
Valnemulin HCl,41,0.893277645111084
Cetrimonium Bromide,21,2.9746429920196533
Difluprednate,38,0.626435399055481
Diminazene Aceturate,37,0.6206987500190735
Droperidol,28,0.6171925067901611
Eprosartan Mesylate,35,0.7082149982452393
Esmolol HCl,22,0.8142950534820557
"Fenspiride HCl 
Fenspiride HCl",20,0.8242762088775635
Flumethasone,31,0.6267740726470947
Halcinonide,33,0.6723606586456299
Halobetasol Propionate,35,0.6707155108451843
Ifenprodil Tartrate,58,0.6244139671325684
Levobetaxolol HCl,23,0.8177057504653931
Lomerizine 2HCl,36,0.8215020895004272
Loxapine Succinate,31,0.6514623761177063
Pramoxine HCl,22,0.8203775882720947
Vitamin A Acetate,24,0.6304115056991577
Voglibose,18,0.5973296165466309
Azaperone,24,0.6145219802856445
Benzbromarone,22,0.7535048723220825
Benzethonium chloride,31,0.8183740377426147
Benzocaine,12,0.6060279011726379
Benzoic acid,9,0.6171305775642395
Penicillin G Sodium,25,0.709768533706665
Bezafibrate,25,0.6516119241714478
Buparvaquone,24,0.6232918500900269
Chromocarb,14,0.6155644655227661
Clofibric acid,14,0.6315152645111084
Cysteamine HCl,5,0.7481871843338013
Erythritol,8,0.5649347305297852
Fidaxomicin,74,0.6515859365463257
Fluorometholone Acetate,34,0.6348675489425659
Isosorbide,12,0.5947260856628418
Liothyronine Sodium,24,0.829203724861145
Mevastatin,29,0.6167802214622498
Mexiletine HCl,14,0.8201857805252075
Montelukast Sodium,42,0.7221099734306335
Oxaprozin,22,0.626220703125
Oxybuprocaine HCl,23,0.8126019239425659
Pheniramine Maleate,26,0.6247508525848389
Pilocarpine HCl,16,0.8142898082733154
Piperacillin Sodium,37,0.7168177366256714
Tolperisone HCl,19,0.8232989311218262
Prucalopride Succinat,33,0.6463576555252075
Bromfenac Sodium,21,0.7546424865722656
Flopropione,13,0.5900201797485352
Tranylcypromine (2-PCPA) HCl,12,0.7676666975021362
Sulfamethoxypyridazine,19,0.6622618436813354
Mechlorethamine HCl,9,0.7683320045471191
Epinastine HCl,21,0.6652085185050964
Latrepirdine 2HCl,26,0.8293887376785278
Bazedoxifene Acetate,39,0.6281651258468628
Daidzin,30,0.60805344581604
Verapamil HCl,34,0.8236435651779175
VX-745,28,0.6386655569076538
Quinacrine 2HCl,30,0.8126639127731323
oxethazaine,34,0.6202652454376221
Flurbiprofen,18,0.621904194355011
Chlorpheniramine Maleate,27,0.6551878452301025
Emtricitabine,16,0.6071995496749878
Idoxuridin,17,0.8418291807174683
Lubiprostone,27,0.6339477300643921
Mitotane,18,0.7122107148170471
Nisoldipine,28,0.619601845741272
Prednisolone,29,0.6335798501968384
Rifabutin,61,0.6187317967414856
Rifampin,59,0.6140502691268921
Rifapentine,63,0.6158497333526611
spironolactone,32,0.6596351861953735
Taxifolin (Dihydroquercetin),22,0.5999565124511719
Terbinafine,22,0.632144570350647
Alizapride hydrochloride,24,0.8186869621276855
Brimonidine Tartrate,27,0.7496604323387146
Buspirone hydrochloride,29,0.8296295404434204
Diacerein,27,0.6120860576629639
Silodosin,35,0.6671781539916992
Sofosbuvir(PSI-7977),36,0.6585943102836609
Efaproxiral sodium,26,0.7245776653289795
Etofibrate,25,0.6408382058143616
Flufenamic acid,20,0.660240888595581
Luliconazole,21,0.6303059458732605
Nicaraven,21,0.6024078130722046
Tamibarotene,26,0.6320157051086426
Vilazodone Hydrochloride,34,0.8301917314529419
Telaprevir (VX-950),51,0.6267294883728027
Doxycycline hyclate,74,0.989494800567627
LX1606 hippurate,53,0.6669362783432007
Vinorelbine Tartrate,79,0.6265500783920288
Oxiracetam,11,0.5907783508300781
Vincristine Sulfate,68,0.732208788394928
Meclofenoxate (Centrophenoxine) HCl,18,0.7912257313728333
Ospemifene,27,0.6734176874160767
Nelfinavir Mesylate,47,0.71892249584198
Chloroprocaine HCl,19,0.8017641305923462
Carteolol HCl,22,0.8192051649093628
Demeclocycline HCl,35,0.9227763414382935
Cyclobenzaprine HCl,22,0.8643307685852051
Anidulafungin (LY303366),82,0.6105037927627563
Chloroambucil,19,0.6570017337799072
Bambuterol HCl,27,0.8141958713531494
Promethazine HCl,21,0.8169047832489014
MetoclopraMide HCl,21,0.8028002977371216
Rotigotine,22,0.629562258720398
Diphenidol HCl,24,0.8272075653076172
Dicoumarol,25,0.6079355478286743
Procainamide HCl,18,0.8157018423080444
Labetalol HCl,25,0.8205959796905518
Meclofenamate sodium,20,0.6461660265922546
Mefloquine HCl,28,0.853653073310852
Aliskiren Hemifumarate,86,0.6248606443405151
Bepotastine Besilate,37,0.6937572956085205
Afatinib (BIBW2992),34,0.6593595743179321
Daptomycin,115,0.6155725121498108
Doripenem Hydrate,30,0.6921678781509399
Fesoterodine Fumarate,38,0.6198987364768982
Fosaprepitant dimeglumine salt,67,0.6839326620101929
Nebivolol HCl,32,0.9204970598220825
Tacrolimus (FK506),58,0.6070617437362671
Rosuvastatin Calcium,67,1.1551566123962402
Ruxolitinib (INCB018424),23,0.6092644929885864
"Temsirolimus (CCI-779, NSC 683864)",73,0.618911623954773
Mupirocin,37,0.6161417961120605
Salmeterol Xinafoate,44,0.6222566366195679
Pentoxyverine Citrate,30,0.7208552360534668
Levobupivacaine HCl,22,0.8228698968887329
Ketorolac,19,0.6206556558609009
Lactulose,24,0.5871520042419434
Crizotinib (PF-02341066),30,0.6544529795646667
Eltrombopag olamine,41,0.6181617379188538
Eltrombopag,33,0.6219203472137451
Sitagliptin phosphate monohydrate,34,0.7051501274108887
Fenoprofen calcium hydrate,39,0.6710999011993408
Sodium Nitroprusside,15,0.7060478925704956
Sertaconazole nitrate,31,0.6551347970962524
Calcium D-Panthotenate,31,0.6543688774108887
gossypol-Acetic acid,44,0.6185752749443054
6-Mercaptopurine (6-MP) Monohydrate,11,0.6412469744682312
Tamoxifen,41,0.6257553100585938
Vinblastine sulfate,67,0.7329060435295105
Acetazolamide,13,0.6564387083053589
17-Hydroxyprogesterone,27,0.63356614112854
Chloroxylenol,10,0.6310055255889893
Cefotaxime sodium,32,0.6948732137680054
4-Aminobenzoic acid,10,0.6124051809310913
Fenofibric acid,22,0.6466115713119507
Fenbufen,19,0.6261575818061829
Pentamidine isethionate,39,0.6978380680084229
Esomeprazole sodium,25,0.6457716226577759
NEXIUM (esomeprazole magnesium),49,0.605965256690979
i-Inositol,12,0.5656734108924866
Furazolidone,16,0.61131751537323
Citric acid trilithium salt tetrahydrate,20,0.5864067673683167
4-Aminoantipyrine,15,0.6067562699317932
Ethylparaben,12,0.6002097129821777
Iopamidol,31,0.8513866662979126
Nitrofurantoin,17,0.6116975545883179
Dehydroacetic acid,12,0.5913088321685791
Acetylleucine,13,0.6124663352966309
Aceglutamide,13,0.5987274646759033
Bithionol,19,0.5941329002380371
Aminoguanidine (hydrochloride),6,0.784689724445343
Diethylcarbamazine (citrate),27,0.6113460063934326
Danthron,18,0.6014633178710938
Trihexyphenidyl hydrochloride,23,0.8270001411437988
Trimetazidine dihydrochloride,21,0.8115890026092529
Pantoprazole sodium,27,0.7186152935028076
Salicylic acid,10,0.612472653388977
Methylene Blue,21,0.804537296295166
Hexylresorcinol,14,0.6029493808746338
Fluphenazine (dihydrochloride),32,0.8164581060409546
DL-Panthenol,14,0.6048620939254761
Diiodohydroxyquinoline,13,0.8488950729370117
Cloxiquine,12,0.6414672136306763
Citiolone,10,0.5986710786819458
Carzenide,13,0.670008659362793
Bronopol,9,0.6877886652946472
(+)-Camphor,11,0.6195511817932129
Cephalothin,27,0.680182933807373
Chlormadinone acetate,31,0.6622700691223145
Terpin (hydrate),13,0.6355350017547607
Xylitol,10,0.566132128238678
Urethane,6,0.587548017501831
Lercanidipine (hydrochloride),46,0.8292864561080933
Cefixime,31,0.6154289841651917
Cefazolin Sodium,30,0.6794149279594421
Nitroxoline,14,0.6213163137435913
Pentylenetetrazol,10,0.616244912147522
Succinylsulfathiazole,23,0.6613476276397705
Butylparaben,14,0.601760745048523
Butamben,14,0.6076469421386719
Sulfabenzamide,19,0.672848105430603
Cefuroxime sodium,31,0.7025527954101562
Itopride hydrochloride,27,0.81861412525177
Amodiaquin (dihydrochloride dihydrate),29,0.8110154867172241
Alcaftadine,23,0.6170658469200134
Diazoxide,14,0.6476777195930481
Chlorotrianisene,27,0.6518648862838745
(+/-)-Sulfinpyrazone,29,0.6552966833114624
Ethosuximide,10,0.6111351251602173
Fenoldopam (mesylate),26,0.7094529271125793
Brexpiprazole,31,0.6312353610992432
Lesinurad,24,0.7674369215965271
Cyproheptadine hydrochloride,24,0.8197259902954102
Dapson,17,0.6589953303337097
Mebendazole,22,0.620510995388031
Levofloxacin hydrate,27,0.563167154788971
Gallic acid,12,0.5916935205459595
Diflunisal,18,0.6192527413368225
Desogestrel,27,0.7123199701309204
Isosorbide Mononitrate,15,0.627539873123169
Parecoxib,26,0.676954984664917
Sulisobenzone,21,0.6903489828109741
Cefmenoxime hydrochloride,69,0.7876530885696411
Docusate Sodium,29,0.717434287071228
Eslicarbazepine Acetate,22,0.622299313545227
Atipamezole,16,0.6512061953544617
Atipamezole hydrochloride,17,0.8391399383544922
Methylbenactyzine Bromide,26,3.0065712928771973
Tedizolid Phosphate,31,0.7031490802764893
Sodium sulfadiazine,18,0.668128252029419
Acetohydroxamic acid,5,0.5812439322471619
Triclosan,17,0.6186328530311584
Dehydrocholic acid,33,0.6384874582290649
Azelaic acid,13,0.6130250096321106
Terazosin HCl ,29,0.8134093284606934
Hydroxyprogesterone caproate,34,0.6318314671516418
Sildenafil Mesylate,38,0.7067583799362183
Guanfacine Hydrochloride,16,0.7783418893814087
Oxybenzone,17,0.6045218706130981
Sivelestat sodium tetrahydrate,35,0.7179621458053589
Molsidomine,17,0.5939666628837585
Tiagabine hydrochloride,26,0.7994792461395264
Glycopyrrolate,24,2.986387014389038
Hydroquinidine,26,0.6161975860595703
Sulpiride,23,0.6818962097167969
Etoricoxib,24,0.6831042766571045
Dantrolene sodium hemiheptahydrate,25,0.6722314357757568
Ciclesonide,43,0.6299157738685608
Prasugrel Hydrochloride,27,0.8134859800338745
Ademetionine disulfate tosylate ,48,0.7087652683258057
Loxoprofen,18,0.6204289197921753
Protirelin,26,0.609655499458313
Rebeprazole sodium,26,0.6465977430343628
Fusidate Sodium,41,0.7403879165649414
Clioquinol,13,0.855728030204773
Efavirenz,21,0.6639426946640015
arbinoxaMine Maleate,28,0.6498849987983704
Benzocaine hydrochloride,13,0.8080631494522095
Procaine,17,0.6073899269104004
Lidocaine hydrochloride,18,0.8196451663970947
"Tetrabenazine (Nitoman, Xenazine)",23,0.6084582805633545
Deoxycholic acid,33,0.6441242694854736
Saxagliptin hydrate ,26,0.653649628162384
Teneligliptin hydrobromide,31,0.5792372226715088
Atazanavir,51,0.6276990175247192
Tazobactam,21,0.640221118927002
Etonogestrel,28,0.674612283706665
Escin,79,0.6260923147201538
Cinnarizine,28,0.6961966156959534
Evans Blue,62,0.6891015768051147
Esculetin,13,0.6024569869041443
Isatin,11,0.6106674671173096
Acetylcholine iodide,11,4.533844947814941
(-)-Menthol,11,0.6077831983566284
Etretinate,26,0.6158908009529114
Lauric Acid,14,0.6154278516769409
Benzenesulfonamide,10,0.6879563331604004
Pantoprazole (Protonix),26,0.6508910655975342
2-Deoxy-D-glucose,11,0.5696557760238647
(-)Epicatechin,21,0.6006904244422913
Perphenazine,27,0.6519142389297485
Prochlorperazine dimaleate salt,41,0.6456890106201172
MK-4827(Niraparib),24,0.6223509907722473
Salvianolic acid B,52,0.616977870464325
Retigabine 2HCl,24,0.8112651109695435
Retigabine,22,0.6164905428886414
Trapidil,15,0.6034412980079651
Psoralen,14,0.6117005348205566
Sulfacetamide Sodium salt hydrate,16,0.6606454849243164
Citalopram HBr,25,3.1140425205230713
Ondansetron Hydrochloride Dihydrate,25,0.825491189956665
Corticosterone,28,0.6301565170288086
Cisapride hydrate,33,0.6543067693710327
Imidapril HCl,30,0.8164902925491333
Povidone iodine,12,0.5507699251174927
Azatadine dimaleate,38,0.6226503252983093
Cefaclor,26,0.6596798896789551
Ganoderic acid A,37,0.6296557188034058
Stavudine,16,0.5992539525032043
Dihydrotestosterone (DHT),25,0.7054324150085449
Berbamine (dihydrochloride),47,0.8241106271743774
Rosmarinic acid,26,0.6153188943862915
Acetylspiramycin (ASPM),62,0.6145081520080566
Fangchinoline,45,0.6105494499206543
N-Ethylmaleimide (NEM),9,0.5930058360099792
Mafenide hydrochloride,13,0.8041865825653076
Nortriptyline hydrochloride,21,0.8592865467071533
Benactyzine hydrochloride,25,0.8179682493209839
Urea,4,0.5798166990280151
Asiaticoside,70,0.6220158338546753
Diammonium Glycyrrhizinate,65,0.6342880725860596
(+)-Fangchinoline,47,0.6102712154388428
Dehydrocostus Lactone,19,0.6265832185745239
Pazufloxacin mesylate,28,0.7086776494979858
Tyramine,10,0.6065152883529663
Tryptamine,12,0.6255593299865723
Methacholine chloride,12,0.7872623205184937
4-Methylbenzylidene camphor,19,0.6200360059738159
Avibactam sodium,19,0.721548318862915
Kitasamycin,55,0.6117899417877197
